Fecha,Precio_Apertura,Precio_Máximo,Precio_Mínimo,Precio_Cierre,Volumen,Precio_Promedio,Diferencia,Patron_Ganancia,Variabilidad
2017-02-02,990000977,1013520020,983221008,1011799988,145820992,1,0.0,Pérdida,1.96
2017-03-02,1011460022,1033869995,1008789978,1029910034,201278000,1,0.0,Pérdida,2.17
2017-04-02,1031329956,1045900024,1015159973,1042900024,155064000,1,0.0,Pérdida,1.96
2017-05-02,1043520020,1043630005,1022369995,1027339966,114208000,0,-1.0,Pérdida,1.18
2017-06-02,1028400024,1044640015,1028160034,1038150024,111762000,1,1.0,Ganancia,-1.45
2017-07-02,1040140015,1061930054,1040140015,1061349976,146007008,1,0.0,Pérdida,1.14
2017-08-02,1062319946,1078969971,1037489990,1063069946,201855008,1,0.0,Pérdida,2.13
2017-09-02,1064699951,1088989990,953343994,994382996,407220000,0,-1.0,Pérdida,0.22
2017-10-02,995632019,998905029,946690979,988674011,190452000,0,0.0,Pérdida,-6.49
2017-11-02,988898010,1009289978,982830017,1004450012,102261000,1,1.0,Ganancia,-0.68
2017-12-02,1003520020,1004760010,996921021,999181030,67530000,0,-1.0,Pérdida,1.48
2017-02-13,998885010,1002099976,976002014,990642029,100607000,0,0.0,Pérdida,-0.46
2017-02-14,991734985,1011510010,986471008,1004549988,137946000,1,1.0,Ganancia,-0.72
2017-02-15,1006210022,1008840027,1001580017,1007479980,89759400,1,0.0,Pérdida,1.46
2017-02-16,1007650024,1033369995,1007650024,1027439941,122277000,1,0.0,Pérdida,0.14
2017-02-17,1026119995,1053170044,1025640015,1046209961,136474000,1,0.0,Pérdida,1.83
2017-02-18,1049209961,1061099976,1046959961,1054420044,99073504,1,0.0,Pérdida,2.25
2017-02-19,1054760010,1056810059,1043459961,1047869995,77423296,0,-1.0,Pérdida,0.53
2017-02-20,1048689941,1080489990,1041689941,1079979980,109478000,1,1.0,Ganancia,-0.58
2017-02-21,1079280029,1117250000,1076930054,1115300049,186868992,1,0.0,Pérdida,2.92
2017-02-22,1114800049,1125390015,1100550049,1117439941,136100000,1,0.0,Pérdida,3.29
2017-02-23,1117270020,1176619995,1116959961,1166719971,189454000,1,0.0,Pérdida,0.22
2017-02-24,1172709961,1200390015,1131959961,1173680054,330759008,1,0.0,Pérdida,4.96
2017-02-25,1170410034,1174849976,1124589966,1143839966,139960992,0,-1.0,Pérdida,-0.2
2017-02-26,1144270020,1167469971,1130199951,1165199951,116486000,1,1.0,Ganancia,-2.23
2017-02-27,1163780029,1181979980,1163380005,1179969971,131570000,1,0.0,Pérdida,1.71
2017-01-03,1180040039,1222500000,1179689941,1222500000,229056992,1,0.0,Pérdida,1.4
2017-02-03,1224680054,1262130005,1215619995,1251010010,368275008,1,0.0,Pérdida,3.78
2017-03-03,1250709961,1280310059,1250709961,1274989990,315739008,1,0.0,Pérdida,2.13
2017-04-03,1277430054,1279400024,1230510010,1255150024,183270000,0,-1.0,Pérdida,2.14
2017-05-03,1254290039,1267290039,1238060059,1267119995,134127000,1,1.0,Ganancia,-1.81
2017-06-03,1267469971,1276000000,1264599976,1272829956,153656992,1,0.0,Pérdida,1.05
2017-07-03,1273209961,1275550049,1204800049,1223540039,291256000,0,-1.0,Pérdida,0.45
2017-08-03,1223229980,1232160034,1148079956,1150000000,332603008,0,0.0,Pérdida,-3.93
2017-09-03,1150349976,1197459961,1141229980,1188489990,212283008,1,1.0,Ganancia,-5.96
2017-10-03,1189359985,1270469971,1077250000,1116719971,563795968,0,-1.0,Pérdida,3.39
2017-11-03,1116319946,1193829956,1116319946,1175829956,283320000,1,1.0,Ganancia,-6.14
2017-12-03,1176619995,1226979980,1175359985,1221380005,227176000,1,0.0,Pérdida,5.4
2017-03-13,1221780029,1237369995,1217030029,1231920044,380276992,1,0.0,Pérdida,3.84
2017-03-14,1232160034,1244810059,1220719971,1240000000,245306000,1,0.0,Pérdida,0.85
2017-03-15,1240160034,1251609985,1239750000,1249609985,297804992,1,0.0,Pérdida,0.65
2017-03-16,1251329956,1257979980,1152439941,1187810059,638568000,0,-1.0,Pérdida,0.9
2017-03-17,1180160034,1180160034,1099569946,1100229980,706598976,0,0.0,Pérdida,-5.69
2017-03-18,1099689941,1114069946,957655029,973817993,621302016,0,0.0,Pérdida,-6.82
2017-03-19,976729980,1069910034,976729980,1036739990,406648000,1,1.0,Ganancia,-11.18
2017-03-20,1037239990,1063030029,1036680054,1054229980,286529984,1,0.0,Pérdida,6.2
2017-03-21,1055359985,1122430054,1055359985,1120540039,337391008,1,0.0,Pérdida,1.75
2017-03-22,1120650024,1120650024,1014210022,1049140015,380840992,0,-1.0,Pérdida,6.19
2017-03-23,1050050049,1058010010,1028930054,1038589966,248540000,0,0.0,Pérdida,-6.3
2017-03-24,1038449951,1040469971,934357971,937520020,491038016,0,0.0,Pérdida,-1.1
2017-03-25,936539978,975760986,903713013,972778992,435803008,1,1.0,Ganancia,-9.81
2017-03-26,974015015,1007960022,954185974,966724976,303668000,0,-1.0,Pérdida,4.0
2017-03-27,972054993,1046400024,971984009,1045770020,372535008,1,1.0,Ganancia,-0.2
2017-03-28,1044579956,1064650024,1027729980,1047150024,326332000,1,0.0,Pérdida,7.46
2017-03-29,1046079956,1055130005,1015880005,1039969971,298457984,0,-1.0,Pérdida,0.14
2017-03-30,1042209961,1049290039,1020039978,1026430054,352968992,0,0.0,Pérdida,-0.37
2017-03-31,1026640015,1074920044,1026640015,1071790039,447287008,1,1.0,Ganancia,-1.49
2017-01-04,1071709961,1091719971,1061089966,1080500000,289633984,1,0.0,Pérdida,4.39
2017-02-04,1080609985,1107589966,1075449951,1102170044,514187008,1,0.0,Pérdida,0.83
2017-03-04,1102949951,1151739990,1102949951,1143810059,580444032,1,0.0,Pérdida,2.07
2017-04-04,1145520020,1156439941,1120520020,1133250000,436310016,0,-1.0,Pérdida,3.86
2017-05-04,1134140015,1135089966,1113630005,1124780029,414784000,0,0.0,Pérdida,-0.99
2017-06-04,1125810059,1188369995,1125810059,1182680054,511222016,1,1.0,Ganancia,-0.73
2017-07-04,1178939941,1186579956,1163390015,1176900024,317022016,0,-1.0,Pérdida,4.72
2017-08-04,1172650024,1184979980,1162579956,1175949951,209312000,1,1.0,Ganancia,-0.53
2017-09-04,1176569946,1197209961,1171859985,1187869995,242343008,1,0.0,Pérdida,0.33
2017-10-04,1187300049,1190339966,1179040039,1187130005,215883008,0,-1.0,Pérdida,0.91
2017-11-04,1187459961,1208069946,1187459961,1205010010,216182000,1,1.0,Ganancia,0.01
2017-12-04,1204810059,1207140015,1196760010,1200369995,288702016,0,-1.0,Pérdida,1.46
2017-04-13,1201020020,1205890015,1156439941,1169280029,351968992,0,0.0,Pérdida,-0.31
2017-04-14,1170329956,1190800049,1159790039,1167540039,254827008,0,0.0,Pérdida,-2.56
2017-04-15,1167300049,1188000000,1164959961,1172520020,203559008,1,1.0,Ganancia,-0.26
2017-04-16,1172609985,1187219971,1172609985,1182939941,183231008,1,0.0,Pérdida,0.45
2017-04-17,1183250000,1194900024,1172650024,1193910034,253206000,1,0.0,Pérdida,0.91
2017-04-18,1193770020,1217569946,1193770020,1211670044,270524000,1,0.0,Pérdida,0.89
2017-04-19,1212130005,1215510010,1205079956,1210290039,288060992,0,-1.0,Pérdida,1.54
2017-04-20,1211079956,1240790039,1208410034,1229079956,315108000,1,1.0,Ganancia,-0.09
2017-04-21,1229420044,1235939941,1215560059,1222050049,272167008,0,-1.0,Pérdida,1.51
2017-04-22,1222709961,1235560059,1208469971,1231709961,249320000,1,1.0,Ganancia,-0.55
2017-04-23,1231920044,1232199951,1203939941,1207209961,258951008,0,-1.0,Pérdida,0.75
2017-04-24,1209630005,1250939941,1209630005,1250150024,235806000,1,1.0,Ganancia,-1.81
2017-04-25,1250449951,1267579956,1249969971,1265489990,242556000,1,0.0,Pérdida,3.37
2017-04-26,1265989990,1294829956,1265930054,1281079956,329631008,1,0.0,Pérdida,1.24
2017-04-27,1281880005,1319699951,1281300049,1317729980,449196992,1,0.0,Pérdida,1.26
2017-04-28,1317739990,1331280029,1292369995,1316479980,527488992,0,-1.0,Pérdida,2.8
2017-04-29,1317839966,1327199951,1315209961,1321790039,422705984,1,1.0,Ganancia,0.01
2017-04-30,1321869995,1347910034,1314920044,1347890015,413115008,1,0.0,Pérdida,0.31
2017-01-05,1348300049,1434319946,1348300049,1421599976,713624000,1,0.0,Pérdida,2.0
2017-02-05,1421030029,1473900024,1415689941,1452819946,477337984,1,0.0,Pérdida,5.39
2017-03-05,1453780029,1492770020,1447489990,1490089966,583795968,1,0.0,Pérdida,2.3
2017-04-05,1490719971,1608910034,1490719971,1537670044,933548992,1,0.0,Pérdida,2.54
2017-05-05,1540869995,1618030029,1530310059,1555449951,946035968,1,0.0,Pérdida,3.36
2017-06-05,1556810059,1578800049,1542500000,1578800049,582529984,1,0.0,Pérdida,1.03
2017-07-05,1579469971,1596719971,1559760010,1596709961,1080029952,1,0.0,Pérdida,1.46
2017-08-05,1596920044,1723349976,1596920044,1723349976,1340320000,1,0.0,Pérdida,1.1
2017-09-05,1723890015,1833489990,1716300049,1755359985,1167920000,1,0.0,Pérdida,7.95
2017-10-05,1756520020,1788439941,1719099976,1787130005,915723008,1,0.0,Pérdida,1.89
2017-11-05,1780369995,1873930054,1755349976,1848569946,799489984,1,0.0,Pérdida,1.36
2017-12-05,1845760010,1856150024,1694010010,1724239990,740984000,0,-1.0,Pérdida,3.67
2017-05-13,1723119995,1812989990,1651079956,1804910034,579635008,1,1.0,Ganancia,-6.64
2017-05-14,1800859985,1831420044,1776619995,1808910034,437196000,1,0.0,Pérdida,4.51
2017-05-15,1808439941,1812800049,1708540039,1738430054,731529024,0,-1.0,Pérdida,0.42
2017-05-16,1741699951,1785939941,1686540039,1734449951,959044992,0,0.0,Pérdida,-3.69
2017-05-17,1726729980,1864050049,1661910034,1839089966,1064729984,1,1.0,Ganancia,-0.86
2017-05-18,1818699951,1904479980,1807119995,1888650024,894321024,1,0.0,Pérdida,5.33
2017-05-19,1897369995,2004520020,1890250000,1987709961,1157289984,1,0.0,Pérdida,4.33
2017-05-20,1984239990,2084729980,1974920044,2084729980,961336000,1,0.0,Pérdida,4.58
2017-05-21,2067030029,2119080078,2037500000,2041199951,1147859968,0,-1.0,Pérdida,4.17
2017-05-22,2043189941,2303899902,2017869995,2173399902,1942220032,1,1.0,Ganancia,-1.15
2017-05-23,2191560059,2320820068,2178500000,2320419922,1378749952,1,0.0,Pérdida,7.26
2017-05-24,2321370117,2523719971,2321370117,2443639893,1725379968,1,0.0,Pérdida,5.92
2017-05-25,2446239990,2763709961,2285300049,2304979980,2406700032,0,-1.0,Pérdida,5.38
2017-05-26,2320889893,2573790039,2071989990,2202419922,1763480064,0,0.0,Pérdida,-5.12
2017-05-27,2196270020,2260199951,1855829956,2038869995,1700480000,0,0.0,Pérdida,-5.37
2017-05-28,2054080078,2267340088,2054080078,2155800049,1147139968,1,1.0,Ganancia,-6.47
2017-05-29,2159429932,2307050049,2107169922,2255610107,994625024,1,0.0,Pérdida,5.13
2017-05-30,2255360107,2301959961,2124570068,2175469971,1443970048,0,-1.0,Pérdida,4.44
2017-05-31,2187189941,2311080078,2145570068,2286409912,1544829952,1,1.0,Ganancia,-3.02
2017-01-06,2288330078,2448389893,2288330078,2407879883,1653180032,1,0.0,Pérdida,4.62
2017-02-06,2404030029,2488550049,2373320068,2488550049,1317030016,1,0.0,Pérdida,5.06
2017-03-06,2493719971,2581909912,2423570068,2515350098,1514950016,1,0.0,Pérdida,3.73
2017-04-06,2547790039,2585889893,2452540039,2511810059,1355120000,0,-1.0,Pérdida,2.17
2017-05-06,2512399902,2686810059,2510219971,2686810059,1369309952,1,1.0,Ganancia,-1.39
2017-06-06,2690840088,2999909912,2690840088,2863199951,2089609984,1,0.0,Pérdida,7.1
2017-07-06,2869379883,2869379883,2700560059,2732159912,1517709952,0,-1.0,Pérdida,6.64
2017-08-06,2720489990,2815300049,2670949951,2805620117,1281170048,1,1.0,Ganancia,-5.19
2017-09-06,2807439941,2901709961,2795620117,2823810059,1348950016,1,0.0,Pérdida,3.2
2017-10-06,2828139893,2950989990,2746550049,2947709961,2018889984,1,0.0,Pérdida,0.74
2017-11-06,2942409912,2996600098,2840530029,2958110107,1752400000,1,0.0,Pérdida,4.04
2017-12-06,2953219971,2997260010,2518560059,2659629883,2569530112,0,-1.0,Pérdida,0.37
2017-06-13,2680909912,2789040039,2650379883,2717020020,1781200000,1,1.0,Ganancia,-9.22
2017-06-14,2716879883,2786830078,2412939941,2506370117,1696560000,0,-1.0,Pérdida,1.34
2017-06-15,2499580078,2534709961,2212959961,2464580078,2026259968,0,0.0,Pérdida,-8.0
2017-06-16,2469570068,2539919922,2385149902,2518560059,1195190016,1,1.0,Ganancia,-1.2
2017-06-17,2514010010,2685189941,2484959961,2655879883,1534509952,1,0.0,Pérdida,1.8
2017-06-18,2655350098,2662100098,2516330078,2548290039,1178659968,0,-1.0,Pérdida,5.62
2017-06-19,2549030029,2662850098,2549030029,2589600098,1446840064,1,1.0,Ganancia,-4.0
2017-06-20,2591260010,2763449951,2589820068,2721790039,1854189952,1,0.0,Pérdida,1.66
2017-06-21,2709429932,2772010010,2660399902,2689100098,1626579968,0,-1.0,Pérdida,4.56
2017-06-22,2691030029,2723739990,2642360107,2705409912,1097939968,1,1.0,Ganancia,-0.68
2017-06-23,2707340088,2765169922,2706370117,2744909912,961318976,1,0.0,Pérdida,0.61
2017-06-24,2738520020,2757939941,2583189941,2608719971,982750016,0,-1.0,Pérdida,1.15
2017-06-25,2607250000,2682260010,2552120117,2589409912,1161100032,0,0.0,Pérdida,-4.79
2017-06-26,2590570068,2615250000,2376290039,2478449951,1663280000,0,0.0,Pérdida,-0.64
2017-06-27,2478449951,2552449951,2332989990,2552449951,1489789952,1,1.0,Ganancia,-4.33
2017-06-28,2553030029,2603979980,2484419922,2574790039,1183869952,1,0.0,Pérdida,3.01
2017-06-29,2567560059,2588830078,2510479980,2539320068,949979008,0,-1.0,Pérdida,0.57
2017-06-30,2539239990,2559250000,2478429932,2480840088,860273024,0,0.0,Pérdida,-1.1
2017-01-07,2492600098,2515270020,2419229980,2434550049,779913984,0,0.0,Pérdida,-1.84
2017-02-07,2436399902,2514280029,2394840088,2506469971,803747008,1,1.0,Ganancia,-2.25
2017-03-07,2498560059,2595000000,2480469971,2564060059,964112000,1,0.0,Pérdida,2.55
2017-04-07,2561000000,2631590088,2559350098,2601639893,985516032,1,0.0,Pérdida,2.5
2017-05-07,2602870117,2622649902,2538550049,2601989990,941566016,0,-1.0,Pérdida,1.63
2017-06-07,2608100098,2616719971,2581689941,2608560059,761956992,1,1.0,Ganancia,0.2
2017-07-07,2608590088,2916139893,2498870117,2518659912,917411968,0,-1.0,Pérdida,0.02
2017-08-07,2520270020,2571340088,2492310059,2571340088,733329984,1,1.0,Ganancia,-3.39
2017-09-07,2572610107,2635489990,2517590088,2518439941,527856000,0,-1.0,Pérdida,2.08
2017-10-07,2525250000,2537159912,2321129883,2372560059,1111200000,0,0.0,Pérdida,-1.84
2017-11-07,2385889893,2413469971,2296810059,2337790039,1329760000,0,0.0,Pérdida,-5.52
2017-12-07,2332770020,2423709961,2275139893,2398840088,1117410048,1,1.0,Ganancia,-2.23
2017-07-13,2402699951,2425219971,2340830078,2357899902,835769984,0,-1.0,Pérdida,3.0
2017-07-14,2360590088,2363250000,2183219971,2233340088,882502976,0,0.0,Pérdida,-1.75
2017-07-15,2230120117,2231139893,1990410034,1998859985,993608000,0,0.0,Pérdida,-5.53
2017-07-16,1991979980,2058770020,1843030029,1929819946,1182870016,0,0.0,Pérdida,-10.68
2017-07-17,1932619995,2230489990,1932619995,2228409912,1201760000,1,1.0,Ganancia,-2.98
2017-07-18,2233520020,2387610107,2164770020,2318879883,1512450048,1,0.0,Pérdida,15.57
2017-07-19,2323080078,2397169922,2260229980,2273429932,1245100032,0,-1.0,Pérdida,4.01
2017-07-20,2269889893,2900699951,2269889893,2817600098,2249260032,1,1.0,Ganancia,-2.29
2017-07-21,2838409912,2838409912,2621850098,2667760010,1489449984,0,-1.0,Pérdida,25.05
2017-07-22,2668629883,2862419922,2657709961,2810120117,1177129984,1,1.0,Ganancia,-5.98
2017-07-23,2808100098,2832179932,2653939941,2730399902,1072840000,0,-1.0,Pérdida,5.23
2017-07-24,2732699951,2777260010,2699189941,2754860107,866473984,1,1.0,Ganancia,-2.69
2017-07-25,2757500000,2768080078,2480959961,2576479980,1460089984,0,-1.0,Pérdida,0.91
2017-07-26,2577770020,2610760010,2450800049,2529449951,937404032,0,0.0,Pérdida,-6.52
2017-07-27,2538709961,2693320068,2529340088,2671780029,789104000,1,1.0,Ganancia,-1.52
2017-07-28,2679729980,2897449951,2679729980,2809010010,1380099968,1,0.0,Pérdida,5.55
2017-07-29,2807020020,2808760010,2692800049,2726449951,803745984,0,-1.0,Pérdida,4.75
2017-07-30,2724389893,2758530029,2644850098,2757179932,705942976,1,1.0,Ganancia,-2.94
2017-07-31,2763239990,2889620117,2720610107,2875340088,860574976,1,0.0,Pérdida,1.43
2017-01-08,2871300049,2921350098,2685610107,2718260010,1324669952,0,-1.0,Pérdida,3.91
2017-02-08,2727129883,2762530029,2668590088,2710669922,1094950016,0,0.0,Pérdida,-5.02
2017-03-08,2709560059,2813310059,2685139893,2804729980,804796992,1,1.0,Ganancia,-0.64
2017-04-08,2806929932,2899330078,2743719971,2895889893,1002120000,1,0.0,Pérdida,3.59
2017-05-08,2897629883,3290010010,2874830078,3252909912,1945699968,1,0.0,Pérdida,3.23
2017-06-08,3257610107,3293290039,3155600098,3213939941,1105030016,0,-1.0,Pérdida,12.42
2017-07-08,3212780029,3397679932,3180889893,3378939941,1482279936,1,1.0,Ganancia,-1.38
2017-08-08,3370219971,3484850098,3345830078,3419939941,1752760064,1,0.0,Pérdida,4.9
2017-09-08,3420399902,3422760010,3247669922,3342469971,1468960000,0,-1.0,Pérdida,1.49
2017-10-08,3341840088,3453449951,3319469971,3381280029,1515110016,1,1.0,Ganancia,-2.3
2017-11-08,3373820068,3679719971,3372120117,3650620117,2021190016,1,0.0,Pérdida,0.96
2017-12-08,3650629883,3949919922,3613699951,3884709961,2219589888,1,0.0,Pérdida,8.2
2017-08-13,3880040039,4208390137,3857800049,4073260010,3159089920,1,0.0,Pérdida,6.28
2017-08-14,4066100098,4325129883,3989159912,4325129883,2463089920,1,0.0,Pérdida,4.8
2017-08-15,4326990234,4455970215,3906179932,4181930176,3258050048,0,-1.0,Pérdida,6.42
2017-08-16,4200339844,4381229980,3994419922,4376629883,2272039936,1,1.0,Ganancia,-2.93
2017-08-17,4384439941,4484700195,4243709961,4331689941,2553359872,0,-1.0,Pérdida,4.38
2017-08-18,4324339844,4370129883,4015399902,4160620117,2941710080,0,0.0,Pérdida,-1.37
2017-08-19,4137750000,4243259766,3970550049,4193700195,2975820032,1,1.0,Ganancia,-4.31
2017-08-20,4189310059,4196290039,4069879883,4087659912,2109769984,0,-1.0,Pérdida,1.25
2017-08-21,4090479980,4109140137,3988600098,4001739990,2800890112,0,0.0,Pérdida,-2.36
2017-08-22,3998350098,4128759766,3674580078,4100520020,3764239872,1,1.0,Ganancia,-2.25
2017-08-23,4089010010,4255779785,4078409912,4151520020,2369819904,1,0.0,Pérdida,2.27
2017-08-24,4137600098,4376390137,4130259766,4334680176,2037750016,1,0.0,Pérdida,1.19
2017-08-25,4332819824,4455700195,4307350098,4371600098,1727970048,1,0.0,Pérdida,4.72
2017-08-26,4372060059,4379279785,4269520020,4352399902,1511609984,0,-1.0,Pérdida,0.91
2017-08-27,4345100098,4416589844,4317290039,4382879883,1537459968,1,1.0,Ganancia,-0.62
2017-08-28,4384450195,4403930176,4224640137,4382660156,1959330048,0,-1.0,Pérdida,0.91
2017-08-29,4389209961,4625680176,4352129883,4579020020,2486080000,1,1.0,Ganancia,0.11
2017-08-30,4570359863,4626520020,4471410156,4565299805,1937849984,0,-1.0,Pérdida,4.13
2017-08-31,4555589844,4736049805,4549399902,4703390137,1944930048,1,1.0,Ganancia,-0.32
2017-01-09,4701759766,4892009766,4678529785,4892009766,2599079936,1,0.0,Pérdida,3.21
2017-02-09,4901419922,4975040039,4469240234,4578770020,2722139904,0,-1.0,Pérdida,4.25
2017-03-09,4585270020,4714080078,4417589844,4582959961,1933190016,0,0.0,Pérdida,-6.45
2017-04-09,4591629883,4591629883,4108399902,4236310059,2987330048,0,0.0,Pérdida,0.14
2017-05-09,4228290039,4427839844,3998110107,4376529785,2697969920,1,1.0,Ganancia,-7.91
2017-06-09,4376589844,4617250000,4376589844,4597120117,2172100096,1,0.0,Pérdida,3.51
2017-07-09,4589140137,4655040039,4491330078,4599879883,1844620032,1,0.0,Pérdida,4.86
